Manufacturer,Model,Year,Category,Mileage,FuelType,EngineVolume,DriveWheels,GearBox,Doors,Wheel,Color,LeatherInterior,Price,Clearance
MERCEDES-BENZ,ML 350,2010,Jeep,160500.0,Petrol,3.5,4x4,Tiptronic,4/5,Left wheel,Golden,True,9500,True
NISSAN,Note,2012,Hatchback,103000.0,Petrol,1.2,Front,Variator,4/5,Right-hand drive,Pink,False,2000,False
TOYOTA,Prius,2011,Hatchback,152000.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,Black,False,5500,False
TOYOTA,Camry,2016,Sedan,83500.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,White,True,11700,False
BMW,X5,2003,Jeep,165000.0,Petrol,3.0,4x4,Tiptronic,4/5,Left wheel,Black,True,4500,True
HONDA,Cr-v,2006,Jeep,140000.0,CNG,2.4,4x4,Automatic,4/5,Right-hand drive,White,False,6000,True
MERCEDES-BENZ,C 320,2002,Sedan,176000.0,CNG,3.2,Rear,Automatic,4/5,Left wheel,White,True,3800,True
HYUNDAI,Sonata,2014,Sedan,64000.0,Hybrid,2.4,Front,Tiptronic,4/5,Left wheel,Silver,True,5900,False
BMW,545,2004,Sedan,250000.0,Petrol,4.4,Rear,Manual,4/5,Left wheel,Black,True,5620,True
MERCEDES-BENZ,GL 350,2015,Jeep,146227.0,Diesel,3.0,4x4,Automatic,4/5,Left wheel,Grey,True,8700,False
ALFA ROMEO,Stelvio,2019,Jeep,1012.0,Petrol,2.0,4x4,Automatic,4/5,Left wheel,Red,True,33722,True
TOYOTA,RAV 4,2015,Jeep,67200.0,Petrol,2.5,4x4,Automatic,4/5,Left wheel,Grey,False,12200,False
FORD,Fusion,2013,Sedan,156800.0,Petrol,1.6,Front,Automatic,4/5,Left wheel,White,True,6000,False
TOYOTA,Prius,2012,Hatchback,203200.0,Hybrid,1.8,Front,Variator,4/5,Left wheel,Grey,True,5300,False
FORD,Fusion,2010,Sedan,104000.0,Hybrid,2.5,Front,Automatic,4/5,Left wheel,Grey,True,4900,False
HONDA,FIT,2008,Hatchback,115000.0,Petrol,1.3,Front,Variator,4/5,Right-hand drive,Silver,False,3000,True
AUDI,Q7 sport,2011,Jeep,65000.0,Petrol,3.0,4x4,Tiptronic,4/5,Left wheel,White,True,12000,True
MERCEDES-BENZ,GLE 400 A M G,2016,Jeep,67000.0,Petrol,3.0,4x4,Tiptronic,4/5,Left wheel,Black,True,77900,True
TOYOTA,Prius,2007,Hatchback,344000.0,Hybrid,1.6,Front,Variator,4/5,Left wheel,Grey,True,3500,False
CITROEN,C2,2008,Coupe,130000.0,Petrol,1.1,Front,Manual,2/3,Left wheel,Black,False,2600,True
TOYOTA,Prius,2010,Sedan,284800.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,White,False,4700,False
OPEL,Astra,2001,Coupe,155000.0,Petrol,1.8,Front,Manual,2/3,Left wheel,Silver,False,2500,True
LAND ROVER,Range Rover sport,2011,Jeep,150000.0,Diesel,3.0,4x4,Tiptronic,4/5,Left wheel,Black,True,20000,True
HYUNDAI,Elantra,2017,Sedan,15000.0,Petrol,2.0,Front,Tiptronic,4/5,Left wheel,Black,False,10500,True
LAND ROVER,Land Rover Sport,2011,Jeep,150000.0,Diesel,3.0,4x4,Tiptronic,4/5,Left wheel,Black,True,20000,True
SUBARU,Outback,2014,Jeep,75000.0,Petrol,2.5,4x4,Variator,4/5,Left wheel,Black,True,7900,True
FIAT,500X,2016,Jeep,39842.0,Petrol,2.4,4x4,Automatic,4/5,Left wheel,White,True,5500,False
MERCEDES-BENZ,GLE 350,2016,Jeep,72000.0,Petrol,3.5,4x4,Tiptronic,4/5,Left wheel,White,True,30000,False
BMW,750,2010,Sedan,87000.0,Petrol,4.4,4x4,Tiptronic,4/5,Left wheel,White,True,10500,True
MERCEDES-BENZ,C 220,2004,Sedan,2000.0,Diesel,2.2,Rear,Manual,4/5,Left wheel,Blue,False,4200,True
HYUNDAI,Sonata,2011,Sedan,134125.0,Petrol,2.0,Front,Tiptronic,4/5,Left wheel,Black,True,5850,True
BMW,Z4,2015,Cabriolet,41600.0,Petrol,2.0,Rear,Tiptronic,2/3,Left wheel,Black,True,21500,True
SUBARU,Legacy,2004,Universal,190000.0,Petrol,2.0,4x4,Tiptronic,4/5,Right-hand drive,Silver,False,1700,True
MAZDA,Verisa,2005,Hatchback,170000.0,Petrol,1.5,Front,Automatic,4/5,Right-hand drive,White,False,2400,True
MERCEDES-BENZ,C 250,2012,Coupe,92000.0,Petrol,1.8,Rear,Tiptronic,2/3,Left wheel,Grey,True,10300,False
JEEP,Liberty,2001,Jeep,222200.0,Petrol,3.7,4x4,Automatic,4/5,Left wheel,Blue,False,2500,True
TOYOTA,4Runner,2020,Jeep,1730.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Black,True,32500,False
TOYOTA,4Runner,2015,Jeep,149744.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,White,True,3500,False
TOYOTA,4Runner,2018,Jeep,57787.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Blue,True,4300,False
TOYOTA,4Runner,2019,Jeep,15496.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,White,True,7900,False
TOYOTA,4Runner,2017,Jeep,61325.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Black,True,6600,False
TOYOTA,4Runner,2016,Jeep,212170.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Blue,True,2100,False
TOYOTA,4Runner,2016,Jeep,61662.0,Petrol,4.0,Rear,Automatic,4/5,Left wheel,Grey,True,3750,False
TOYOTA,4Runner,2019,Jeep,37440.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Silver,True,9200,False
HONDA,FIT,2002,Sedan,200000.0,LPG,1.5,Front,Variator,4/5,Right-hand drive,Blue,False,2800,True
HYUNDAI,Santa FE,2007,Jeep,191000.0,Petrol,2.7,4x4,Automatic,4/5,Left wheel,Black,True,4500,True
OPEL,Zafira,2008,Minivan,200000.0,CNG,1.6,Front,Manual,4/5,Left wheel,Silver,False,4800,False
TOYOTA,4Runner,2010,Jeep,120549.0,Petrol,4.0,Rear,Automatic,4/5,Left wheel,White,True,1550,False
TOYOTA,4Runner,2018,Jeep,25147.0,Petrol,4.0,Rear,Automatic,4/5,Left wheel,White,True,13900,False
TOYOTA,4Runner,2019,Jeep,20770.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,White,True,5300,False
TOYOTA,4Runner,2019,Jeep,15414.0,Petrol,4.0,Rear,Automatic,4/5,Left wheel,Silver,True,7900,False
TOYOTA,4Runner,2018,Jeep,18917.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Blue,True,5200,False
MITSUBISHI,Colt,2003,Hatchback,250000.0,Petrol,1.3,Front,Variator,4/5,Right-hand drive,Silver,False,2186,True
TOYOTA,4Runner,2013,Jeep,150709.0,Petrol,4.0,Rear,Automatic,4/5,Left wheel,White,True,1950,False
TOYOTA,4Runner,2019,Jeep,1101.0,Petrol,4.0,Rear,Automatic,4/5,Left wheel,Grey,True,12700,False
TOYOTA,4Runner,2008,Jeep,205070.0,Petrol,4.0,Rear,Automatic,4/5,Left wheel,Beige,True,1300,False
HYUNDAI,Elantra,2013,Sedan,135000.0,Petrol,1.8,Front,Automatic,4/5,Left wheel,Black,False,5500,True
TOYOTA,4Runner,2008,Jeep,132834.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Blue,True,5100,False
TOYOTA,4Runner,2008,Jeep,207822.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Silver,True,2250,False
TOYOTA,4Runner,2018,Jeep,42466.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Black,True,4800,False
TOYOTA,4Runner,2018,Jeep,36816.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Black,True,4150,False
TOYOTA,4Runner,2019,Jeep,11701.0,Petrol,4.0,4x4,Automatic,4/5,Left wheel,Black,True,14500,False
MERCEDES-BENZ,S 500,2003,Sedan,222222.0,LPG,5.0,Rear,Tiptronic,4/5,Left wheel,Black,True,3500,True
TOYOTA,Prius,2013,Hatchback,130253.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,White,True,1050,False
TOYOTA,Prius,2019,Sedan,7518.0,Hybrid,1.8,4x4,Automatic,4/5,Left wheel,White,True,2350,False
MITSUBISHI,Montero Sport,2000,Jeep,241000.0,Petrol,3.0,4x4,Automatic,4/5,Left wheel,Carnelian red,False,3400,True
TOYOTA,Prius,2016,Sedan,66461.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,Silver,True,4150,False
TOYOTA,Prius,2015,Hatchback,108864.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,White,True,3200,False
FORD,Focus,2016,Sedan,123200.0,Petrol,2.0,Front,Tiptronic,4/5,Left wheel,Carnelian red,False,3100,False
PEUGEOT,Partner,2008,Goods wagon,165000.0,Petrol,1.4,Front,Manual,2/3,Left wheel,White,False,2300,True
VOLKSWAGEN,Jetta,2017,Sedan,41000.0,Petrol,1.4,Rear,Automatic,4/5,Left wheel,White,False,7300,False
MERCEDES-BENZ,C 200,2001,Sedan,240000.0,Petrol,2.0,Rear,Manual,4/5,Left wheel,Grey,False,3300,True
TOYOTA,Prius,2016,Hatchback,210934.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,Black,True,3150,False
BMW,550,2012,Sedan,100000.0,Petrol,4.4,4x4,Tiptronic,4/5,Left wheel,Black,True,12500,True
TOYOTA,Prius,2017,Hatchback,87576.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,White,True,2150,False
TOYOTA,Prius,2017,Hatchback,87651.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,Black,True,3850,False
TOYOTA,Caldina,2005,Universal,161000.0,Petrol,1.8,Front,Automatic,4/5,Right-hand drive,Silver,False,3000,True
TOYOTA,Prius,2012,Hatchback,101947.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,Grey,True,1750,False
TOYOTA,Aqua,2013,Hatchback,78000.0,Hybrid,1.5,Front,Automatic,4/5,Right-hand drive,White,False,4300,True
NISSAN,Teana 230jm,2006,Sedan,200000.0,Petrol,2.3,Front,Automatic,4/5,Left wheel,Silver,True,3000,True
MERCEDES-BENZ,Vito,2011,Minivan,30000.0,Diesel,2.2,Rear,Manual,4/5,Left wheel,Green,False,13000,True
TOYOTA,Yaris,2016,Hatchback,61381.0,Petrol,1.5,Front,Automatic,4/5,Left wheel,Silver,True,1100,False
TOYOTA,Yaris,2014,Hatchback,134403.0,Petrol,1.5,Front,Automatic,4/5,Left wheel,White,True,1300,False
OPEL,Astra G,2000,Hatchback,194278.0,Petrol,1.8,Front,Manual,4/5,Left wheel,Silver,True,2900,True
NISSAN,Rogue,2011,Jeep,100000.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Red,True,6000,False
BMW,645 Ci,2004,Coupe,18000.0,Petrol,4.4,Rear,Tiptronic,4/5,Left wheel,Black,True,5000,True
TOYOTA,Yaris,2018,Sedan,31198.0,Petrol,1.5,Front,Automatic,4/5,Left wheel,Blue,True,1100,False
BMW,X5,2003,Jeep,335000.0,Petrol,3.0,4x4,Tiptronic,4/5,Left wheel,Black,True,3800,True
TOYOTA,Yaris,2014,Hatchback,123512.0,Petrol,1.5,Front,Automatic,4/5,Left wheel,White,True,1050,False
TOYOTA,RAV 4,2016,Jeep,44104.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Black,True,2500,False
BMW,X5,2011,Jeep,250000.0,Petrol,3.0,4x4,Tiptronic,4/5,Left wheel,Black,True,9500,True
KIA,Sportage,2012,Jeep,150000.0,Petrol,2.0,4x4,Tiptronic,4/5,Left wheel,Black,False,8500,True
TOYOTA,RAV 4,2019,Jeep,5098.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,White,True,2400,False
TOYOTA,RAV 4,2019,Jeep,4259.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Grey,True,4600,False
BMW,550,2006,Sedan,230000.0,Petrol,4.8,Rear,Tiptronic,4/5,Left wheel,Black,True,7400,True
TOYOTA,RAV 4,2013,Jeep,135760.0,Petrol,2.5,4x4,Automatic,4/5,Left wheel,Grey,True,2100,False
TOYOTA,RAV 4,2019,Jeep,2666.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Black,True,6200,False
TOYOTA,RAV 4,2019,Jeep,61101.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Grey,True,5000,False
LAND ROVER,Range Rover Evoque,2013,Jeep,75000.0,Petrol,2.0,Rear,Tiptronic,2/3,Left wheel,White,True,16500,True
TOYOTA,RAV 4,2014,Jeep,83006.0,Petrol,2.5,4x4,Automatic,4/5,Left wheel,Blue,True,1350,False
TOYOTA,RAV 4,2015,Jeep,172597.0,Petrol,2.5,4x4,Automatic,4/5,Left wheel,Brown,True,1000,False
TOYOTA,RAV 4,2015,Jeep,62651.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Silver,True,2100,False
TOYOTA,Prius,2012,Sedan,160000.0,Hybrid,1.8,Front,Variator,4/5,Left wheel,Silver,True,6300,False
TOYOTA,RAV 4,2018,Jeep,28784.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Black,True,1950,False
TOYOTA,Prius,2006,Sedan,188000.0,Hybrid,1.6,Front,Automatic,4/5,Left wheel,Grey,False,3700,True
TOYOTA,RAV 4,2017,Jeep,40477.0,Petrol,2.5,4x4,Automatic,4/5,Left wheel,White,True,5800,False
TOYOTA,RAV 4,2016,Jeep,60677.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Grey,True,1050,False
LEXUS,CT 200h,2011,Hatchback,161600.0,Hybrid,1.8,Front,Variator,4/5,Left wheel,Black,True,8700,True
TOYOTA,RAV 4,2011,Jeep,172963.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Blue,True,1650,False
TOYOTA,RAV 4,2011,Jeep,115627.0,Petrol,2.5,4x4,Automatic,4/5,Left wheel,Silver,True,2350,False
TOYOTA,RAV 4,2009,Jeep,219190.0,Petrol,2.5,4x4,Automatic,4/5,Left wheel,Beige,True,1200,False
MERCEDES-BENZ,E 270,2000,Sedan,278149.0,Diesel,2.7,Rear,Tiptronic,4/5,Left wheel,Grey,False,3800,True
TOYOTA,RAV 4,2008,Jeep,245227.0,Petrol,2.4,Front,Automatic,4/5,Left wheel,Blue,True,1050,False
TOYOTA,Prius,2015,Hatchback,84000.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,White,False,6300,True
BMW,750,2010,Sedan,220000.0,Petrol,4.4,4x4,Tiptronic,4/5,Left wheel,Blue,True,9500,True
FORD,Explorer,2002,Jeep,198654.0,CNG,4.0,4x4,Automatic,4/5,Left wheel,Golden,False,2498,True
TOYOTA,Camry,2011,Sedan,157256.0,Hybrid,2.4,Front,Automatic,4/5,Left wheel,Silver,True,1350,False
SUZUKI,Swift,2011,Hatchback,132000.0,Petrol,0.7,Front,Automatic,4/5,Right-hand drive,Black,False,2200,False
LEXUS,CT 200h,2014,Sedan,131200.0,Hybrid,1.8,Front,Variator,4/5,Left wheel,White,True,8600,True
VOLKSWAGEN,Jetta,2015,Sedan,105000.0,Diesel,2.0,Front,Tiptronic,4/5,Left wheel,Grey,False,6800,True
TOYOTA,Prius,2010,Hatchback,131000.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,Red,True,5400,True
TOYOTA,Camry,2014,Sedan,201469.0,Hybrid,2.5,Front,Automatic,4/5,Left wheel,Grey,True,2150,False
NISSAN,Vanette,2001,Goods wagon,102005.0,Diesel,2.3,Rear,Manual,4/5,Left wheel,White,False,2810,True
TOYOTA,Camry,2013,Sedan,148800.0,Petrol,2.5,Front,Tiptronic,4/5,Left wheel,Blue,True,6699,False
MERCEDES-BENZ,220,2000,Sedan,180000.0,Diesel,2.2,Rear,Tiptronic,4/5,Left wheel,Silver,False,3500,True
FORD,Focus,2014,Hatchback,99000.0,Petrol,2.0,Front,Automatic,4/5,Left wheel,White,False,4300,False
MITSUBISHI,Colt,2004,Hatchback,120000.0,Petrol,1.5,Front,Tiptronic,4/5,Right-hand drive,Grey,True,2800,True
HONDA,FIT,2003,Hatchback,178000.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Black,True,2600,True
HONDA,FIT,2004,Hatchback,164000.0,Petrol,1.3,Front,Variator,4/5,Right-hand drive,White,True,2750,True
TOYOTA,Camry,2012,Sedan,348000.0,Hybrid,2.5,Front,Automatic,4/5,Left wheel,White,True,7000,True
TOYOTA,Vitz,2010,Hatchback,80600.0,Petrol,1.3,Front,Variator,4/5,Right-hand drive,Black,True,3800,True
MERCEDES-BENZ,CLK 320,2002,Coupe,320000.0,Petrol,3.2,Rear,Tiptronic,2/3,Left wheel,Black,True,3500,True
NISSAN,Note,2005,Hatchback,190000.0,Petrol,1.5,Front,Automatic,4/5,Right-hand drive,Black,True,2500,True
TOYOTA,Vitz,2002,Coupe,110000.0,Petrol,1.0,Front,Automatic,2/3,Right-hand drive,Silver,True,2200,True
TOYOTA,Vitz,2002,Hatchback,180000.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Blue,True,2000,True
HONDA,FIT,2003,Hatchback,192000.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Blue,True,2400,True
HONDA,FIT,2002,Hatchback,153660.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Silver,True,2450,True
HONDA,FIT,2002,Hatchback,164336.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Black,True,2150,True
TOYOTA,Prius,2008,Hatchback,174000.0,Petrol,1.5,Front,Automatic,4/5,Left wheel,Silver,True,4600,True
NISSAN,March,2002,Hatchback,145000.0,Petrol,1.2,Front,Automatic,4/5,Right-hand drive,Silver,True,2100,True
NISSAN,March,2003,Hatchback,147000.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Silver,True,2050,True
NISSAN,March,2004,Sedan,118000.0,Petrol,1.4,Front,Automatic,4/5,Right-hand drive,Red,True,2500,True
TOYOTA,Vitz,2000,Hatchback,150000.0,Petrol,1.0,Front,Automatic,4/5,Right-hand drive,Purple,True,2200,True
MINI,Cooper,2002,Coupe,160000.0,Petrol,1.6,Front,Tiptronic,2/3,Right-hand drive,Silver,True,2800,True
HONDA,FIT,2004,Hatchback,198000.0,Petrol,1.5,Front,Automatic,4/5,Right-hand drive,Red,True,2300,True
HONDA,FIT,2005,Hatchback,165000.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Silver,True,2650,True
HONDA,FIT,2005,Hatchback,140000.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Blue,True,2650,True
NISSAN,Note,2005,Hatchback,150000.0,Petrol,1.5,Front,Automatic,4/5,Right-hand drive,Green,True,2500,True
MERCEDES-BENZ,C 250,2013,Sedan,1000.0,Petrol,1.8,Rear,Tiptronic,4/5,Left wheel,Black,True,5500,False
BMW,528,2007,Sedan,180000.0,Petrol,3.0,Rear,Tiptronic,4/5,Left wheel,Black,True,6800,True
FORD,Fiesta ST,2015,Hatchback,61531.0,Petrol,1.6,Front,Manual,4/5,Left wheel,Black,False,3200,False
BMW,535,2012,Sedan,118000.0,Petrol,3.0,Rear,Tiptronic,4/5,Left wheel,White,True,7000,False
TOYOTA,Camry,2012,Sedan,104000.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,Black,True,6500,True
LEXUS,RX 450,2012,Jeep,69000.0,Hybrid,4.5,4x4,Automatic,4/5,Left wheel,Black,True,11000,True
FORD,Mustang,2017,Coupe,20700.0,Petrol,2.3,Rear,Automatic,2/3,Left wheel,Black,False,16800,True
VOLKSWAGEN,Jetta,2016,Sedan,192000.0,Petrol,1.4,Front,Automatic,4/5,Left wheel,Silver,True,5900,True
FORD,Fiesta,2013,Sedan,65000.0,Petrol,1.4,Front,Manual,4/5,Left wheel,White,False,5000,True
FORD,Escape,2013,Jeep,165000.0,Petrol,2.0,4x4,Tiptronic,4/5,Left wheel,Black,False,7200,False
MERCEDES-BENZ,CL 200,2000,Coupe,11980.0,Petrol,2.3,Rear,Manual,2/3,Left wheel,Silver,True,2700,True
OPEL,Zafira,2006,Minivan,19000.0,Diesel,1.9,Front,Manual,4/5,Left wheel,Black,False,2500,False
CHEVROLET,Volt,2011,Sedan,243200.0,Plug-in Hybrid,1.4,Front,Automatic,4/5,Left wheel,Blue,True,6100,False
MITSUBISHI,Pajero,2004,Jeep,60000.0,Petrol,3.5,4x4,Automatic,2/3,Right-hand drive,Red,False,5500,True
CHRYSLER,300,2008,Sedan,159000.0,Petrol,3.5,Rear,Automatic,4/5,Left wheel,Brown,True,4300,True
CHERY,A1,2008,Sedan,140000.0,Petrol,1.3,Front,Manual,4/5,Left wheel,White,False,1936,True
TOYOTA,Camry XLE,2012,Sedan,145600.0,Hybrid,2.5,Front,Automatic,4/5,Left wheel,Sky blue,True,8400,True
HYUNDAI,Elantra,2015,Sedan,52000.0,Petrol,1.8,Front,Manual,4/5,Right-hand drive,Silver,False,5200,False
AUDI,A4,2006,Sedan,170000.0,Petrol,2.0,Front,Automatic,4/5,Left wheel,Black,True,3900,True
LEXUS,ES 300,2013,Sedan,321600.0,Hybrid,2.5,Front,Tiptronic,4/5,Left wheel,White,True,11000,False
HYUNDAI,Elantra,2015,Sedan,123200.0,Petrol,1.8,Front,Tiptronic,4/5,Left wheel,Grey,False,5400,False
TOYOTA,Camry XLE,2013,Sedan,176000.0,Hybrid,2.5,Front,Automatic,4/5,Left wheel,Golden,True,8400,True
MAZDA,Mazda 6,2015,Sedan,67200.0,Petrol,2.5,Front,Automatic,4/5,Left wheel,White,True,7700,False
HONDA,Elysion,2004,Minivan,193000.0,LPG,2.4,4x4,Automatic,4/5,Right-hand drive,White,False,3900,True
FORD,Focus,2014,Sedan,164800.0,Petrol,2.0,Front,Automatic,4/5,Left wheel,White,False,5500,False
TOYOTA,Camry,2007,Sedan,168216.0,Petrol,2.4,Front,Tiptronic,4/5,Left wheel,Grey,False,5000,True
FORD,Fiesta TITANIUM,2015,Sedan,68543.0,Petrol,1.6,Front,Tiptronic,4/5,Left wheel,Blue,True,2800,False
FORD,Escape,2008,Jeep,163200.0,Hybrid,2.3,4x4,Automatic,4/5,Left wheel,Sky blue,True,3600,False
VOLKSWAGEN,Jetta,2004,Sedan,1111.0,CNG,2.0,Front,Automatic,4/5,Left wheel,Beige,False,2100,True
MERCEDES-BENZ,ML 350,2009,Jeep,302413.0,Petrol,3.5,4x4,Tiptronic,4/5,Left wheel,Black,True,10500,True
VOLKSWAGEN,Jetta,2003,Sedan,150000.0,Petrol,2.0,Front,Tiptronic,4/5,Left wheel,Grey,True,1500,True
LAND ROVER,Range Rover,2006,Jeep,200000.0,Petrol,4.4,4x4,Automatic,4/5,Left wheel,Green,True,4600,True
TOYOTA,Prius,2006,Hatchback,165544.0,LPG,1.5,Front,Variator,4/5,Left wheel,Blue,True,4000,True
SKODA,Octavia,2006,Hatchback,165544.0,LPG,1.5,Front,Variator,4/5,Left wheel,Blue,True,4000,True
SUBARU,XV premium,2013,Jeep,198400.0,Petrol,2.0,4x4,Tiptronic,4/5,Left wheel,Blue,True,7700,True
TOYOTA,Aqua,2013,Hatchback,142000.0,Hybrid,1.5,Front,Automatic,4/5,Right-hand drive,Black,False,4700,True
MERCEDES-BENZ,GLA 250,2015,Jeep,95000.0,Petrol,2.0,Front,Tiptronic,4/5,Left wheel,Black,True,16500,True
CHEVROLET,Cruze,2011,Sedan,49500.0,Diesel,2.0,Front,Tiptronic,4/5,Left wheel,Grey,True,7000,False
BMW,X5,2002,Jeep,342910.0,Petrol,3.0,4x4,Tiptronic,4/5,Left wheel,White,True,3300,True
NISSAN,Note,2008,Hatchback,160000.0,Petrol,1.5,Front,Variator,4/5,Right-hand drive,Beige,False,2200,True
TOYOTA,Prius C,2012,Hatchback,210787.0,Hybrid,1.5,Front,Automatic,4/5,Left wheel,White,False,4400,False
FORD,Fiesta TITANIUM,2016,Sedan,65671.0,Petrol,1.6,Front,Tiptronic,4/5,Left wheel,Black,True,3350,False
MERCEDES-BENZ,C 240,2001,Sedan,160000.0,CNG,2.4,Rear,Tiptronic,4/5,Left wheel,White,True,3500,True
MITSUBISHI,Pajero,2008,Jeep,130000.0,Petrol,3.0,4x4,Tiptronic,2/3,Left wheel,Black,True,10700,True
LAND ROVER,Range Rover  Velar,2019,Jeep,2900.0,Petrol,2.0,4x4,Tiptronic,4/5,Left wheel,Black,False,52000,True
FORD,Fiesta SE,2016,Sedan,105920.0,Petrol,1.6,Front,Automatic,4/5,Left wheel,Silver,False,3900,False
CHEVROLET,Sonic,2011,Sedan,177600.0,Petrol,1.8,Front,Automatic,4/5,Left wheel,Red,False,2500,False
HYUNDAI,Elantra,2015,Sedan,82000.0,Petrol,1.8,Front,Automatic,4/5,Left wheel,Silver,False,4933,False
AUDI,A6,2000,Sedan,200000.0,CNG,2.8,4x4,Tiptronic,4/5,Left wheel,Black,True,1500,True
TOYOTA,Prius,2013,Hatchback,120000.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,Carnelian red,True,7500,True
TOYOTA,Prius,2012,Hatchback,137600.0,Hybrid,1.8,Front,Automatic,4/5,Left wheel,White,True,7300,True
TOYOTA,Prius,2012,Hatchback,200000.0,Hybrid,1.8,Front,Variator,4/5,Left wheel,Grey,True,3800,False
NISSAN,March,2008,Hatchback,162485.0,Petrol,1.2,Front,Manual,4/5,Left wheel,Grey,False,2300,False
HONDA,FIT,2007,Hatchback,130000.0,Petrol,1.3,Front,Variator,4/5,Right-hand drive,White,False,2200,True
BMW,M3,2002,Coupe,184563.0,Petrol,3.2,Rear,Manual,2/3,Left wheel,Blue,True,11600,False
VOLVO,S60,2012,Sedan,169000.0,Petrol,2.5,Front,Tiptronic,4/5,Left wheel,Silver,True,5500,True
MINI,Countryman S,2012,Hatchback,98000.0,Petrol,1.6,4x4,Tiptronic,4/5,Left wheel,Brown,True,8000,False
MERCEDES-BENZ,CLK 350 2.6,2002,Coupe,160000.0,LPG,2.6,Rear,Tiptronic,2/3,Right-hand drive,White,False,3200,True
NISSAN,Note,2008,Hatchback,160800.0,Petrol,1.5,Front,Automatic,4/5,Right-hand drive,Golden,False,2600,True
NISSAN,March,2002,Hatchback,143000.0,Petrol,1.2,Front,Automatic,4/5,Right-hand drive,Sky blue,False,1800,True
NISSAN,Tiida,2005,Hatchback,139528.0,Petrol,1.5,Front,Automatic,4/5,Right-hand drive,Golden,False,2500,True
NISSAN,March,2004,Hatchback,140000.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Silver,False,1750,True
TOYOTA,Vitz,2005,Hatchback,145000.0,Petrol,1.3,Front,Automatic,4/5,Right-hand drive,Silver,False,3000,True
NISSAN,March,2005,Hatchback,157000.0,Petrol,1.2,Front,Automatic,4/5,Right-hand drive,Silver,False,1750,True
FIAT,500L,2015,Minivan,55000.0,Petrol,1.4,Front,Automatic,4/5,Left wheel,Blue,True,5500,False
BMW,525,2001,Sedan,140000.0,Petrol,2.5,Rear,Tiptronic,4/5,Right-hand drive,Black,True,2800,True
LEXUS,RX 400,2005,Jeep,173000.0,Hybrid,3.3,Front,Automatic,4/5,Left wheel,Black,True,6800,True
LEXUS,RX 330,2003,Jeep,219200.0,CNG,3.3,4x4,Automatic,4/5,Left wheel,White,True,4700,True
OPEL,Vectra,2001,Sedan,290000.0,CNG,1.8,Front,Manual,4/5,Left wheel,Silver,True,2800,True
SUBARU,Stella custom,2010,Hatchback,136000.0,Petrol,0.7,Front,Automatic,4/5,Right-hand drive,White,False,2800,True
JEEP,Grand Cherokee,2000,Jeep,141000.0,Petrol,4.0,Rear,Automatic,4/5,Left wheel,Grey,False,2800,True
